# Sugarloaf-Chiricahua-NM Site number 11
# Filter out cloudy times ? NO
# Cloud fitting ndata 11 Chisqlimit 0.009
# darklimit 29.0
# brightlimit 1.0
#JD,JDM,UTC,Tloc,LST,chisquared,moonalt,sunalt,MWalt,Etempc,volt,SQM,Winds,run_count,night_count,JD_mid
2460571.694444, -2.333330,     2024-09-18 04:40:00, 2024-09-17 21:40:00,  21.218478, 9.6914e-03, 38.769, -40.828, 78.160, 17.26,  12.85, 17.59,     2.744, 17078,  261, 0.791667
2460571.701389, -2.166670,     2024-09-18 04:50:00, 2024-09-17 21:50:00,  21.385601, 3.3829e-03, 40.484, -42.521, 77.031, 17.05,  12.86, 17.76,     2.683, 17079,  261, 0.791667
2460571.708333, -2.000000,     2024-09-18 05:00:00, 2024-09-17 22:00:00,  21.552724, 1.9383e-02, 42.149, -44.156, 75.714, 16.82,  12.85, 17.65,     2.678, 17080,  261, 0.791667
2460571.715278, -1.833330,     2024-09-18 05:10:00, 2024-09-17 22:10:00,  21.719847, 1.4606e-02, 43.761, -45.726, 74.257, 16.68,  12.85, 17.52,     2.797, 17081,  261, 0.791667
2460571.722222, -1.666670,     2024-09-18 05:20:00, 2024-09-17 22:20:00,  21.886970, 4.9496e-01, 45.312, -47.224, 72.695, 16.59,  12.84, 17.41,     2.412, 17082,  261, 0.791667
2460571.729167, -1.500000,     2024-09-18 05:30:00, 2024-09-17 22:30:00,  22.054093, 9.3181e-02, 46.795, -48.642, 71.057, 16.38,  12.82, 17.12,     2.259, 17083,  261, 0.791667
2460571.736111, -1.333330,     2024-09-18 05:40:00, 2024-09-17 22:40:00,  22.221216, 7.9865e-02, 48.203, -49.970, 69.360, 16.40,  12.83, 17.19,     3.106, 17084,  261, 0.791667
2460571.743056, -1.166670,     2024-09-18 05:50:00, 2024-09-17 22:50:00,  22.388339, 6.7541e-02, 49.528, -51.200, 67.620, 16.42,  12.83, 17.20,     2.736, 17085,  261, 0.791667
2460571.750000, -1.000000,     2024-09-18 06:00:00, 2024-09-17 23:00:00,  22.555461, 9.6122e-02, 50.761, -52.322, 65.847, 16.24,  12.83, 17.14,     2.881, 17086,  261, 0.791667
2460571.756944, -0.833330,     2024-09-18 06:10:00, 2024-09-17 23:10:00,  22.722584, 9.1322e-02, 51.892, -53.325, 64.049, 16.07,  12.82, 17.08,     2.256, 17087,  261, 0.791667
2460571.763889, -0.666670,     2024-09-18 06:20:00, 2024-09-17 23:20:00,  22.889707, 9.7941e-02, 52.914, -54.199, 62.232, 15.96,  12.82, 17.02,     1.781, 17088,  261, 0.791667
2460571.770833, -0.500000,     2024-09-18 06:30:00, 2024-09-17 23:30:00,  23.056830, 8.6195e-02, 53.814, -54.936, 60.401, 15.79,  12.79, 16.94,     1.819, 17089,  261, 0.791667
2460571.777778, -0.333330,     2024-09-18 06:40:00, 2024-09-17 23:40:00,  23.223953, 8.4850e-02, 54.586, -55.524, 59.850, 15.78,  12.80, 16.61,     1.956, 17090,  261, 0.791667
2460571.784722, -0.166670,     2024-09-18 06:50:00, 2024-09-17 23:50:00,  23.391076, 8.4253e-02, 55.219, -55.958, 60.047, 15.70,  12.81, 16.76,     1.925, 17091,  261, 0.791667
2460571.791667, 0.000000,     2024-09-18 07:00:00, 2024-09-18 00:00:00,  23.558199, 1.7596e-01, 55.705, -56.231, 60.156, 15.64,  12.80, 16.82,     1.957, 17092,  261, 0.791667
2460571.798611, 0.166670,     2024-09-18 07:10:00, 2024-09-18 00:10:00,  23.725322, 1.7604e-01, 56.040, -56.339, 60.178, 15.62,  12.80, 16.77,     1.596, 17093,  261, 0.791667
2460571.805556, 0.333330,     2024-09-18 07:20:00, 2024-09-18 00:20:00,  23.892445, 1.8358e-01, 56.217, -56.280, 60.112, 15.45,  12.79, 16.63,     1.748, 17094,  261, 0.791667
2460571.812500, 0.500000,     2024-09-18 07:30:00, 2024-09-18 00:30:00,   0.059568, 1.9634e-01, 56.236, -56.055, 59.958, 15.38,  12.77, 16.54,     2.222, 17095,  261, 0.791667
2460571.819444, 0.666670,     2024-09-18 07:40:00, 2024-09-18 00:40:00,   0.226691, 4.0000e-01, 56.094, -55.668, 59.718, 15.42,  12.78, 16.13,     1.937, 17096,  261, 0.791667
2460571.826389, 0.833330,     2024-09-18 07:50:00, 2024-09-18 00:50:00,   0.393814, 5.0163e-01, 55.796, -55.124, 59.394, 15.52,  12.78, 16.31,     2.134, 17097,  261, 0.791667
2460571.833333, 1.000000,     2024-09-18 08:00:00, 2024-09-18 01:00:00,   0.560937, 4.4422e-01, 55.344, -54.430, 58.989, 15.72,  12.78, 16.34,     2.768, 17098,  261, 0.791667
2460571.840278, 1.166670,     2024-09-18 08:10:00, 2024-09-18 01:10:00,   0.728060, 3.6545e-01, 54.744, -53.595, 58.508, 15.73,  12.77, 16.36,     2.685, 17099,  261, 0.791667
2460571.847222, 1.333330,     2024-09-18 08:20:00, 2024-09-18 01:20:00,   0.895183, 3.2534e-01, 54.006, -52.629, 57.953, 15.48,  12.77, 16.77,     2.316, 17100,  261, 0.791667
2460571.854167, 1.500000,     2024-09-18 08:30:00, 2024-09-18 01:30:00,   1.062306, 5.2736e-01, 53.136, -51.541, 57.329, 15.31,  12.75, 16.73,     3.021, 17101,  261, 0.791667
2460571.861111, 1.666670,     2024-09-18 08:40:00, 2024-09-18 01:40:00,   1.229429, 5.7645e-01, 52.145, -50.342, 56.641, 15.29,  12.76, 16.64,     3.225, 17102,  261, 0.791667
2460571.868056, 1.833330,     2024-09-18 08:50:00, 2024-09-18 01:50:00,   1.396552, 6.7414e-01, 51.042, -49.042, 55.893, 15.28,  12.76, 16.39,     3.042, 17103,  261, 0.791667
2460571.875000, 2.000000,     2024-09-18 09:00:00, 2024-09-18 02:00:00,   1.563675, 7.0332e-01, 49.836, -47.650, 56.903, 15.24,  12.76, 16.41,     2.848, 17104,  261, 0.791667
2460571.881944, 2.166670,     2024-09-18 09:10:00, 2024-09-18 02:10:00,   1.730798, 1.4406e-02, 48.538, -46.175, 58.176, 15.10,  12.75, 17.27,     2.906, 17105,  261, 0.791667
2460571.888889, 2.333330,     2024-09-18 09:20:00, 2024-09-18 02:20:00,   1.897921, 1.0028e-01, 47.155, -44.626, 59.407, 14.91,  12.75, 17.21,     2.957, 17106,  261, 0.791667
2460571.895833, 2.500000,     2024-09-18 09:30:00, 2024-09-18 02:30:00,   2.065044, 2.1917e-01, 45.697, -43.010, 60.587, 14.68,  12.73, 17.50,     3.303, 17107,  261, 0.791667
2460571.902778, 2.666670,     2024-09-18 09:40:00, 2024-09-18 02:40:00,   2.232167, 1.5517e-01, 44.170, -41.334, 61.711, 14.55,  12.73, 17.60,     3.300, 17108,  261, 0.791667
2460571.909722, 2.833330,     2024-09-18 09:50:00, 2024-09-18 02:50:00,   2.399290, 1.0009e-01, 42.582, -39.604, 62.768, 14.55,  12.74, 17.75,     3.554, 17109,  261, 0.791667
2460571.916667, 3.000000,     2024-09-18 10:00:00, 2024-09-18 03:00:00,   2.566413, 1.7691e-02, 40.939, -37.826, 63.751, 14.59,  12.73, 17.90,     3.515, 17110,  261, 0.791667
2460571.923611, 3.166670,     2024-09-18 10:10:00, 2024-09-18 03:10:00,   2.733536, 4.8114e-03, 39.248, -36.006, 64.650, 14.61,  12.73, 18.02,     4.135, 17111,  261, 0.791667
2460571.930556, 3.333330,     2024-09-18 10:20:00, 2024-09-18 03:20:00,   2.900659, 6.4571e-04, 37.513, -34.147, 65.454, 14.46,  12.72, 18.14,     3.130, 17112,  261, 0.791667
2460571.937500, 3.500000,     2024-09-18 10:30:00, 2024-09-18 03:30:00,   3.067782, 5.1429e-05, 35.739, -32.254, 66.154, 14.21,  12.70, 18.26,     2.618, 17113,  261, 0.791667
2460571.944444, 3.666670,     2024-09-18 10:40:00, 2024-09-18 03:40:00,   3.234904, 1.0286e-04, 33.930, -30.330, 66.738, 14.22,  12.71, 18.37,     3.271, 17114,  261, 0.791667
2460571.951389, 3.833330,     2024-09-18 10:50:00, 2024-09-18 03:50:00,   3.402027, 1.1429e-05, 32.091, -28.379, 67.198, 14.18,  12.71, 18.47,     3.462, 17115,  261, 0.791667
2460571.958333, 4.000000,     2024-09-18 11:00:00, 2024-09-18 04:00:00,   3.569150, 1.1429e-05, 30.224, -26.403, 67.526, 14.19,  12.70, 18.57,     3.648, 17116,  261, 0.791667
2460571.965278, 4.166670,     2024-09-18 11:10:00, 2024-09-18 04:10:00,   3.736273, 1.1429e-05, 28.333, -24.405, 67.715, 14.25,  12.70, 18.68,     3.679, 17117,  261, 0.791667
2460571.972222, 4.333330,     2024-09-18 11:20:00, 2024-09-18 04:20:00,   3.903396, 4.0000e-05, 26.420, -22.388, 67.761, 14.27,  12.70, 18.78,     3.313, 17118,  261, 0.791667
2460571.979167, 4.500000,     2024-09-18 11:30:00, 2024-09-18 04:30:00,   4.070519, 2.2857e-05, 24.489, -20.354, 67.664, 14.11,  12.67, 18.89,     3.344, 17119,  261, 0.791667
2460571.986111, 4.666670,     2024-09-18 11:40:00, 2024-09-18 04:40:00,   4.237642, 2.2857e-05, 22.541, -18.305, 69.785, 14.15,  12.68, 18.98,     2.653, 17120,  261, 0.791667
2460571.993056, 4.833330,     2024-09-18 11:50:00, 2024-09-18 04:50:00,   4.404765, 4.5714e-05, 20.579, -16.243, 71.906, 13.86,  12.68, 19.08,     2.470, 17121,  261, 0.791667
2460572.000000, 5.000000,     2024-09-18 12:00:00, 2024-09-18 05:00:00,   4.571888, 5.1429e-05, 18.604, -14.168, 74.022, 13.79,  12.68, 19.16,     2.938, 17122,  261, 0.791667
2460572.006944, 5.166670,     2024-09-18 12:10:00, 2024-09-18 05:10:00,   4.739011, 5.1429e-05, 16.619, -12.084, 76.130, 14.02,  12.67, 19.14,     3.341, 17123,  261, 0.791667
2460572.013889, 5.333330,     2024-09-18 12:20:00, 2024-09-18 05:20:00,   4.906134, 1.2457e-03, 14.624, -9.991, 78.222, 14.26,  12.67, 18.62,     3.178, 17124,  261, 0.791667
2460572.020833, 5.500000,     2024-09-18 12:30:00, 2024-09-18 05:30:00,   5.073257, 2.4503e-02, 12.621, -7.890, 80.288, 14.10,  12.64, 17.15,     2.545, 17125,  261, 0.791667
2460572.027778, 5.666670,     2024-09-18 12:40:00, 2024-09-18 05:40:00,   5.240380, 7.2286e-02, 10.613, -5.784, 82.305, 14.08,  12.65, 14.98,     2.710, 17126,  261, 0.791667
2460572.034722, 5.833330,     2024-09-18 12:50:00, 2024-09-18 05:50:00,   5.407503, 1.1000e-02, 8.599, -3.672, 84.219, 14.17,  12.66, 12.30,     2.830, 17127,  261, 0.791667
2460572.562500, -5.500000,     2024-09-19 01:30:00, 2024-09-18 18:30:00,  18.108848, 1.4310e-01, -5.132, -3.305, 65.246, 21.00,  12.93, 8.73,     3.355, 17128,  262, 0.791667
2460572.569444, -5.333330,     2024-09-19 01:40:00, 2024-09-18 18:40:00,  18.275971, 2.3503e-02, -3.077, -5.421, 66.794, 20.80,  12.94, 10.78,     4.341, 17129,  262, 0.791667
2460572.576389, -5.166670,     2024-09-19 01:50:00, 2024-09-18 18:50:00,  18.443094, 3.2326e-02, -1.015, -7.532, 68.211, 20.63,  12.94, 13.52,     3.359, 17130,  262, 0.791667
2460572.583333, -5.000000,     2024-09-19 02:00:00, 2024-09-18 19:00:00,  18.610217, 1.8183e-02, 1.051, -9.638, 69.472, 20.45,  12.93, 16.10,     3.504, 17131,  262, 0.791667
2460572.590278, -4.833330,     2024-09-19 02:10:00, 2024-09-18 19:10:00,  18.777340, 1.0057e-01, 3.122, -11.737, 70.545, 20.27,  12.93, 18.19,     3.480, 17132,  262, 0.791667
2460572.597222, -4.666670,     2024-09-19 02:20:00, 2024-09-18 19:20:00,  18.944463, 2.2000e-02, 5.196, -13.827, 71.398, 20.11,  12.92, 19.64,     2.624, 17133,  262, 0.791667
2460572.604167, -4.500000,     2024-09-19 02:30:00, 2024-09-18 19:30:00,  19.111586, 5.0286e-04, 7.272, -15.909, 71.998, 19.98,  12.90, 20.04,     2.553, 17134,  262, 0.791667
2460572.611111, -4.333330,     2024-09-19 02:40:00, 2024-09-18 19:40:00,  19.278709, 2.2857e-05, 9.350, -17.979, 72.319, 19.97,  12.91, 19.99,     2.642, 17135,  262, 0.791667
2460572.618056, -4.166670,     2024-09-19 02:50:00, 2024-09-18 19:50:00,  19.445832, 9.1429e-05, 11.429, -20.036, 72.347, 20.04,  12.91, 19.89,     2.800, 17136,  262, 0.791667
2460572.625000, -4.000000,     2024-09-19 03:00:00, 2024-09-18 20:00:00,  19.612955, 1.0000e-05, 13.507, -22.079, 73.429, 20.05,  12.90, 19.79,     3.207, 17137,  262, 0.791667
2460572.631944, -3.833330,     2024-09-19 03:10:00, 2024-09-18 20:10:00,  19.780078, 1.1429e-05, 15.584, -24.106, 74.946, 20.04,  12.90, 19.71,     2.966, 17138,  262, 0.791667
2460572.638889, -3.666670,     2024-09-19 03:20:00, 2024-09-18 20:20:00,  19.947201, 1.1429e-05, 17.659, -26.114, 76.344, 19.87,  12.89, 19.63,     2.123, 17139,  262, 0.791667
2460572.645833, -3.500000,     2024-09-19 03:30:00, 2024-09-18 20:30:00,  20.114324, 2.2857e-05, 19.730, -28.101, 77.580, 19.71,  12.87, 19.54,     2.630, 17140,  262, 0.791667
2460572.652778, -3.333330,     2024-09-19 03:40:00, 2024-09-18 20:40:00,  20.281447, 2.2857e-05, 21.796, -30.065, 78.603, 19.35,  12.88, 19.45,     2.584, 17141,  262, 0.791667
2460572.659722, -3.166670,     2024-09-19 03:50:00, 2024-09-18 20:50:00,  20.448570, 4.0000e-05, 23.857, -32.002, 79.348, 18.89,  12.88, 19.36,     3.441, 17142,  262, 0.791667
2460572.666667, -3.000000,     2024-09-19 04:00:00, 2024-09-18 21:00:00,  20.615693, 1.1429e-05, 25.910, -33.910, 79.756, 18.71,  12.88, 19.26,     3.737, 17143,  262, 0.791667
2460572.673611, -2.833330,     2024-09-19 04:10:00, 2024-09-18 21:10:00,  20.782816, 4.5714e-05, 27.954, -35.785, 79.783, 18.55,  12.87, 19.17,     3.276, 17144,  262, 0.791667
2460572.680556, -2.666670,     2024-09-19 04:20:00, 2024-09-18 21:20:00,  20.949939, 9.1429e-05, 29.988, -37.624, 79.429, 18.46,  12.87, 19.08,     3.599, 17145,  262, 0.791667
2460572.687500, -2.500000,     2024-09-19 04:30:00, 2024-09-18 21:30:00,  21.117062, 9.1429e-05, 32.009, -39.420, 78.729, 18.37,  12.84, 18.98,     3.871, 17146,  262, 0.791667
2460572.694444, -2.333330,     2024-09-19 04:40:00, 2024-09-18 21:40:00,  21.284185, 2.2857e-05, 34.017, -41.171, 77.742, 18.14,  12.85, 18.87,     3.385, 17147,  262, 0.791667
2460572.701389, -2.166670,     2024-09-19 04:50:00, 2024-09-18 21:50:00,  21.451308, 4.0000e-05, 36.007, -42.870, 76.533, 18.04,  12.85, 18.73,     3.290, 17148,  262, 0.791667
2460572.708333, -2.000000,     2024-09-19 05:00:00, 2024-09-18 22:00:00,  21.618431, 2.2857e-05, 37.978, -44.511, 75.155, 18.07,  12.85, 18.60,     3.831, 17149,  262, 0.791667
2460572.715278, -1.833330,     2024-09-19 05:10:00, 2024-09-18 22:10:00,  21.785554, 2.2857e-05, 39.928, -46.087, 73.653, 18.10,  12.84, 18.46,     3.525, 17150,  262, 0.791667
2460572.722222, -1.666670,     2024-09-19 05:20:00, 2024-09-18 22:20:00,  21.952677, 5.5515e-04, 41.851, -47.591, 72.059, 17.89,  12.84, 18.32,     2.528, 17151,  262, 0.791667
2460572.729167, -1.500000,     2024-09-19 05:30:00, 2024-09-18 22:30:00,  22.119800, 7.5879e-04, 43.746, -49.014, 70.396, 17.65,  12.82, 18.19,     2.826, 17152,  262, 0.791667
2460572.736111, -1.333330,     2024-09-19 05:40:00, 2024-09-18 22:40:00,  22.286923, 1.1624e-03, 45.607, -50.349, 68.681, 17.74,  12.83, 18.05,     2.866, 17153,  262, 0.791667
2460572.743056, -1.166670,     2024-09-19 05:50:00, 2024-09-18 22:50:00,  22.454046, 1.8873e-03, 47.429, -51.584, 66.927, 17.55,  12.83, 17.92,     2.848, 17154,  262, 0.791667
2460572.750000, -1.000000,     2024-09-19 06:00:00, 2024-09-18 23:00:00,  22.621169, 2.1055e-03, 49.207, -52.710, 65.143, 17.44,  12.82, 17.80,     2.421, 17155,  262, 0.791667
2460572.756944, -0.833330,     2024-09-19 06:10:00, 2024-09-18 23:10:00,  22.788291, 1.9624e-03, 50.935, -53.717, 63.337, 17.19,  12.82, 17.68,     1.688, 17156,  262, 0.791667
2460572.763889, -0.666670,     2024-09-19 06:20:00, 2024-09-18 23:20:00,  22.955414, 2.6065e-02, 52.604, -54.595, 61.514, 16.78,  12.81, 17.56,     0.519, 17157,  262, 0.791667
2460572.770833, -0.500000,     2024-09-19 06:30:00, 2024-09-18 23:30:00,  23.122537, 2.7399e-02, 54.205, -55.333, 59.689, 16.87,  12.79, 17.45,     0.208, 17158,  262, 0.791667
2460572.777778, -0.333330,     2024-09-19 06:40:00, 2024-09-18 23:40:00,  23.289660, 3.6887e-02, 55.731, -55.922, 59.938, 16.63,  12.80, 17.34,     1.451, 17159,  262, 0.791667
2460572.784722, -0.166670,     2024-09-19 06:50:00, 2024-09-18 23:50:00,  23.456783, 4.4722e-02, 57.168, -56.354, 60.100, 16.70,  12.80, 17.23,     1.459, 17160,  262, 0.791667
2460572.791667, 0.000000,     2024-09-19 07:00:00, 2024-09-19 00:00:00,  23.623906, 4.6509e-02, 58.505, -56.624, 60.175, 16.68,  12.80, 17.29,     2.018, 17161,  262, 0.791667
2460572.798611, 0.166670,     2024-09-19 07:10:00, 2024-09-19 00:10:00,  23.791029, 5.4756e-02, 59.728, -56.727, 60.162, 16.67,  12.79, 16.98,     2.219, 17162,  262, 0.791667
2460572.805556, 0.333330,     2024-09-19 07:20:00, 2024-09-19 00:20:00,  23.958152, 5.4701e-02, 60.822, -56.661, 60.061, 16.75,  12.79, 16.81,     2.698, 17163,  262, 0.791667
2460572.812500, 0.500000,     2024-09-19 07:30:00, 2024-09-19 00:30:00,   0.125275, 9.0705e-02, 61.773, -56.428, 59.873, 16.57,  12.77, 16.89,     2.183, 17164,  262, 0.791667
2460572.819444, 0.666670,     2024-09-19 07:40:00, 2024-09-19 00:40:00,   0.292398, 1.2222e-01, 62.564, -56.031, 59.600, 16.32,  12.78, 16.77,     1.757, 17165,  262, 0.791667
2460572.826389, 0.833330,     2024-09-19 07:50:00, 2024-09-19 00:50:00,   0.459521, 1.4191e-01, 63.183, -55.476, 59.244, 15.97,  12.78, 16.52,     1.997, 17166,  262, 0.791667
2460572.833333, 1.000000,     2024-09-19 08:00:00, 2024-09-19 01:00:00,   0.626644, 8.5239e-02, 63.616, -54.771, 58.809, 16.08,  12.77, 16.50,     2.463, 17167,  262, 0.791667
2460572.840278, 1.166670,     2024-09-19 08:10:00, 2024-09-19 01:10:00,   0.793767, 9.3762e-02, 63.855, -53.923, 58.298, 16.05,  12.77, 16.61,     2.636, 17168,  262, 0.791667
2460572.847222, 1.333330,     2024-09-19 08:20:00, 2024-09-19 01:20:00,   0.960890, 1.2826e-01, 63.895, -52.944, 57.716, 15.95,  12.77, 16.58,     3.020, 17169,  262, 0.791667
2460572.854167, 1.500000,     2024-09-19 08:30:00, 2024-09-19 01:30:00,   1.128013, 1.0465e-01, 63.733, -51.843, 57.066, 15.95,  12.74, 16.54,     3.054, 17170,  262, 0.791667
2460572.861111, 1.666670,     2024-09-19 08:40:00, 2024-09-19 01:40:00,   1.295136, 6.3919e-02, 63.375, -50.632, 56.354, 15.76,  12.75, 16.56,     1.754, 17171,  262, 0.791667
2460572.868056, 1.833330,     2024-09-19 08:50:00, 2024-09-19 01:50:00,   1.462259, 8.4447e-02, 62.828, -49.319, 56.111, 15.31,  12.75, 16.63,     1.517, 17172,  262, 0.791667
2460572.875000, 2.000000,     2024-09-19 09:00:00, 2024-09-19 02:00:00,   1.629382, 1.0060e-01, 62.105, -47.915, 57.408, 15.53,  12.75, 16.73,     1.752, 17173,  262, 0.791667
2460572.881944, 2.166670,     2024-09-19 09:10:00, 2024-09-19 02:10:00,   1.796505, 9.1429e-05, 61.217, -46.428, 58.666, 15.56,  12.75, 16.86,     2.348, 17174,  262, 0.791667
2460572.888889, 2.333330,     2024-09-19 09:20:00, 2024-09-19 02:20:00,   1.963628, 4.5714e-05, 60.181, -44.868, 59.877, 15.63,  12.74, 17.00,     2.532, 17175,  262, 0.791667
2460572.895833, 2.500000,     2024-09-19 09:30:00, 2024-09-19 02:30:00,   2.130751, 4.5714e-05, 59.012, -43.241, 61.036, 15.68,  12.72, 17.14,     2.472, 17176,  262, 0.791667
2460572.902778, 2.666670,     2024-09-19 09:40:00, 2024-09-19 02:40:00,   2.297874, 9.1429e-05, 57.725, -41.555, 62.135, 15.81,  12.73, 17.28,     2.912, 17177,  262, 0.791667
2460572.909722, 2.833330,     2024-09-19 09:50:00, 2024-09-19 02:50:00,   2.464997, 1.1429e-05, 56.333, -39.816, 63.164, 15.92,  12.73, 17.40,     3.045, 17178,  262, 0.791667
2460572.916667, 3.000000,     2024-09-19 10:00:00, 2024-09-19 03:00:00,   2.632120, 4.5714e-05, 54.851, -38.030, 64.115, 16.00,  12.73, 17.53,     3.073, 17179,  262, 0.791667
2460572.923611, 3.166670,     2024-09-19 10:10:00, 2024-09-19 03:10:00,   2.799243, 4.5714e-05, 53.289, -36.201, 64.978, 15.82,  12.72, 17.65,     2.606, 17180,  262, 0.791667
2460572.930556, 3.333330,     2024-09-19 10:20:00, 2024-09-19 03:20:00,   2.966366, 4.5714e-05, 51.657, -34.335, 65.742, 15.90,  12.72, 17.78,     3.178, 17181,  262, 0.791667
2460572.937500, 3.500000,     2024-09-19 10:30:00, 2024-09-19 03:30:00,   3.133489, 2.2857e-05, 49.966, -32.434, 66.398, 15.77,  12.69, 17.90,     2.437, 17182,  262, 0.791667
2460572.944444, 3.666670,     2024-09-19 10:40:00, 2024-09-19 03:40:00,   3.300612, 2.2857e-05, 48.222, -30.504, 66.934, 15.56,  12.70, 18.06,     2.656, 17183,  262, 0.791667
2460572.951389, 3.833330,     2024-09-19 10:50:00, 2024-09-19 03:50:00,   3.467735, 1.6000e-04, 46.433, -28.547, 67.343, 15.42,  12.70, 18.22,     3.015, 17184,  262, 0.791667
2460572.958333, 4.000000,     2024-09-19 11:00:00, 2024-09-19 04:00:00,   3.634858, 1.2571e-04, 44.605, -26.566, 67.617, 15.47,  12.70, 18.35,     3.117, 17185,  262, 0.791667
2460572.965278, 4.166670,     2024-09-19 11:10:00, 2024-09-19 04:10:00,   3.801981, 4.9143e-04, 42.743, -24.563, 67.750, 15.53,  12.70, 18.48,     2.753, 17186,  262, 0.791667
2460572.972222, 4.333330,     2024-09-19 11:20:00, 2024-09-19 04:20:00,   3.969103, 5.1429e-05, 40.852, -22.542, 67.740, 15.50,  12.69, 18.59,     3.023, 17187,  262, 0.791667
2460572.979167, 4.500000,     2024-09-19 11:30:00, 2024-09-19 04:30:00,   4.136226, 4.5714e-05, 38.935, -20.504, 68.496, 15.23,  12.67, 18.69,     2.877, 17188,  262, 0.791667
2460572.986111, 4.666670,     2024-09-19 11:40:00, 2024-09-19 04:40:00,   4.303349, 2.2857e-05, 36.996, -18.451, 70.619, 15.17,  12.68, 18.79,     2.997, 17189,  262, 0.791667
2460572.993056, 4.833330,     2024-09-19 11:50:00, 2024-09-19 04:50:00,   4.470472, 4.0000e-05, 35.039, -16.385, 72.739, 15.06,  12.68, 18.89,     2.745, 17190,  262, 0.791667
2460573.000000, 5.000000,     2024-09-19 12:00:00, 2024-09-19 05:00:00,   4.637595, 1.1429e-05, 33.066, -14.308, 74.852, 15.17,  12.67, 18.97,     2.763, 17191,  262, 0.791667
2460573.006944, 5.166670,     2024-09-19 12:10:00, 2024-09-19 05:10:00,   4.804718, 4.5714e-05, 31.080, -12.221, 76.954, 15.43,  12.67, 18.99,     2.978, 17192,  262, 0.791667
2460573.013889, 5.333330,     2024-09-19 12:20:00, 2024-09-19 05:20:00,   4.971841, 3.6571e-04, 29.082, -10.126, 79.038, 15.45,  12.66, 18.61,     2.421, 17193,  262, 0.791667
2460573.020833, 5.500000,     2024-09-19 12:30:00, 2024-09-19 05:30:00,   5.138964, 1.5726e-02, 27.075, -8.024, 81.088, 14.93,  12.64, 17.31,     1.324, 17194,  262, 0.791667
2460573.027778, 5.666670,     2024-09-19 12:40:00, 2024-09-19 05:40:00,   5.306087, 7.4423e-02, 25.061, -5.916, 83.074, 14.77,  12.65, 15.19,     1.254, 17195,  262, 0.791667
2460573.034722, 5.833330,     2024-09-19 12:50:00, 2024-09-19 05:50:00,   5.473210, 2.3131e-02, 23.040, -3.803, 84.918, 15.22,  12.65, 12.51,     2.423, 17196,  262, 0.791667
2460573.562500, -5.500000,     2024-09-20 01:30:00, 2024-09-19 18:30:00,  18.174556, 9.8011e-02, -11.506, -3.587, 65.869, 22.41,  12.93, 8.94,     2.370, 17197,  263, 0.791667
2460573.569444, -5.333330,     2024-09-20 01:40:00, 2024-09-19 18:40:00,  18.341679, 1.3829e-03, -9.563, -5.704, 67.368, 22.07,  12.94, 11.14,     1.757, 17198,  263, 0.791667
2460573.576389, -5.166670,     2024-09-20 01:50:00, 2024-09-19 18:50:00,  18.508802, 3.6566e-02, -7.604, -7.816, 68.728, 21.89,  12.94, 13.90,     1.999, 17199,  263, 0.791667
2460573.583333, -5.000000,     2024-09-20 02:00:00, 2024-09-19 19:00:00,  18.675925, 4.8703e-02, -5.630, -9.923, 69.918, 21.70,  12.93, 16.42,     2.349, 17200,  263, 0.791667
